Text,Label
 Latvian opposition politician says government has given 250 million euros of COVID-19 crisis money to local millionaires and it should be given as helicopter money to evereybody instead.		,0
" According to a publication that is spreading on Facebook, ""sunlight destroys coronavirus quickly, says new study"".		",0
 The Spanish Government asks Congress to renew the state of alarm every 15 days because it is required by law.		,0
 A PPE shipment was destroyed at the Port of Dover after illegal immigrants were found travelling alongside it.		,0
" ""Plandemic"" vignette featuring Judy Mikovits claims that coronavirus is manmade; that flu vaccine increases risk of COVID-19; that hydroxychloroquine is effective for treating COVID-19.		",0
" ""For the World Health Organization, the international entity whose sole responsibility it is to alert the world of global pandemics like this, to miss this, is a huge problem.""		",0
" ""Trump bailed out Wall Street, but not Main Street.""		",0
" Models projecting COVID-19 deaths ""are talking about without mitigation.""		",0
 Bill Gates said that the Catholic religion may have to be suspended forever because of the COVID-19 pandemic.		,0
" Democratic congrasswoman Ilhan Omar tweeted that there have been more deaths due to COVID-19 than 9/11 and the wars in Vietnam, Iraq, and Afghanistan combined		",0
 More than half the people in Flanders have no faith in government communication on the coronavirus crisis.		,0
" The French government promised that if they downloaded its StopCovid App, French people would be allowed to travel further than 100km.		",0
 The former French ministry of Health (Agns Buzyn) treated a famous movie producer (Raymond Blumenthal) with hydroxychloroquine.		,0
 Tailors have been forbidden to sell non homologated masks in France.		,0
 A video shows a very large crowd demonstration in the city of Chemnitz; it is claimed that the people are demonstrating against the lockdown.		,0
" A viral photo displays a vial of the vaccine, with text along the top that says, ""Now this was 2001 tell me why 19 years later they say there is no vaccine share before they take it down again.""		",0
" 100 nurses together in Rajasthan's ""Jhalawar"" quit their jobs because Qurantined Muslims spat on them		",0
 The trucks shown in the video are carrying dead bodies of COVID-19 victims.		,0
" Video shows migrant going to their home states from Maharashtra, India, throwing food packets on the railway platform.		",0
 An Indian news channel claimed that coronavirus pandemic would affect 1.6 billion laborers in India.		,0
 A video clip shows the hanging bodies of a mother and child who have committed suicide in Gujarat because they did not have food during the current COVID-19  lockdown.		,0
" Women of Shaheen Bagh, in Delhi, India caught red-handed carrying out a prostitution operation during the lockdown		",0
 Bangalore (India) police commissioner has warned people to be careful as incidents of thefts and kidnappings will be on the rise once the nationwide lockdown lifts.		,0
 UK Prime Minister Boris Johnson met reporters after recovering from COVID-19.		,0
 Film star Aamir Khan distributed 15 thousand rupees to the poor in flour bags.		,0
 A soldier hugged his coronavirus-positive daughter by covering her in plastic.		,0
 Trucks are carrying dead bodies of patients who passed away due to coronavirus.		,0
 Popular chain store Penneys - also known as Primark - is reopening in Ireland on May 8th.		,0
 People held a 'street party' in Dublin on 1 May.		,0
" A video from China, showing police officers with protective gear arresting a citizen who refuses to get out of his car.		",0
 A video where Bill Gates is alledgely stating that vaccines are useful to sterilize and reduce the world population.		,0
" Switzerland, Turkey, Czech Republic, Ukraine - leave the ""coronavirus project"". Only Lithuania continues quarantine for another two weeks.		",0
 A video shows British Prime Minister Boris Johnson serving journalists tea after recovering from COVID-19.		,0
" The origin of the novel coronavirus was ""manipulated,"" contain coronaviruses, and masks can ""reinfect"" wearers.		",0
" $3 trillion for federal coronavirus stimulus packages is ""being borrowed basically from China.""		",0
 Gates Foundation stands to make nearly 31.5 billion on a coronavirus vaccine in U.K.		,0
 Viral video reveals there is a coronavirus vaccine patent owned by Bill Gates.		,0
 The novel coronavirus does not attach itself to disposable gloves.		,0
 A new danger is coming,0
 Mortality statistics over the past 5 years show there is no overmortality and no pandemic.		,0
" In Tanzania, papaya, motor oil or a goat were tested positive for the coronavirus, according to president Magufuli. This shows that the PCR tests is very unrealiable.		",0
" Coronavirus lives on the hands for 10 minutes, so putting a sanitizer in the pocket meets the purpose of prevention",0
 People in Chandni Chowk market are breaking COVID-19 lockdown because of Eid.		,0
 100 nurses in Rajasthan's Jhalawar (India) resigned because of Jamaatis who misbehaved with them.		,0
 Indian News wire agency IANS claims that Pakistani PM Imran Khan read an overturned graph and claimed that Pakistan was flattening its curve.		,0
 Muslim women were caught shopping in lockdown.		,0
" Video of women fleeing from a quarantine center during the current lockdown in Shivaji nagar, Bangalore.		",0
" Judy Mikovits' claims about COVID-19 origins, flu vaccine,  hydroxychloroquine and face masks from the documentary Plandemic retold in FB post.		",0
 Claim that the coronavirus isn't new as there is a canine coronavirus vaccine since 2001.		,0
" Image claiming that Polish Church will get 4,6 billion zlotys from the government due to the coronavirus.		",0
 An SMS service offers a COVID-19 self-assessment.		,0
 One can cure the new coronavirus by inhaling vodka fumes.		,0
" ""States like New York, Illinois and California have been vocal in their demands for funding to bail out their pension systems, which were failing long before the COVID-19 outbreak, and other programs that aren't related to this crisis.""		",0
" ""Since the reopening of (the state of Georgia), we've seen our COVID rate skyrocket by 40%.""		",0
 Jimmy Kimmel tweeted a video which said VP Mike Pence carried empty PPE boxes.		,0
 COVID-19 is a pretense for lobbies to enslave and reduce the amount of people on Earth.		,0
" According to this radiologist, COVID-19 is a blood disease and not a pneumonia, and therefore respirators are totally useless.		",0
 This graphics shows that the number of death in France during first trimester 2020 with COVID-19 is relatively small compared to past years.		,0
 This video of the French education minister answering a TV interview from its water closet is authentic.		,0
 TikTok has been completely banned in the United States.		,0
" More than 100 Nurses in Jhalawar (Rajasthan, India) resigned due to COVID-19 infected Jamaatis mistreating them.		",0
" Former Chief Justice of India Ranjan Gogoi tweeted that to compensate the economic loss occured due to coronavirus, no elections should be held in the country for the next 10 years because elections cost a lot of money.		",0
" ""Entire city of Mumbai will be under military lockdown for 10 days starting from Saturday. So please stock everything. Only milk and medicine will be available.""		",0
 Pakistan Prime Minister Imran Khan read the COVID-19 curve upside down and said that it is flattening.		,0
 A video of a row between passengers and cabin crew on board a plane has been viewed tens of thousands of times in multiple Facebook and Twitter posts which claim it was filmed on an Air India flight. The posts claim the the video shows the airline failed to enforce social distancing measures during the coronavirus pandemic.		,0
" Message claiming that the city of Mumbai will be under the military lockdown for the next 10 days to contain the spread of COVID-19 virus, and that only milk and medicine will be available during this time.		",0
 Migrant workers travelling in special shramik trains are wasting food.		,0
 Nurses resigned due to COVID-19 because Jamati patients misbehaved with them.		,0
" A deer can be seen playing on a beach, user has claimed that this happened during the coronavirus lockdown in India.		",0
" Finally, The Washington Times admits that Sars-cov2 was created in the laboratory.		",0
