FastText_News,Label
"['us', 'hospit', 'prepar', 'million', 'coronaviru', 'infect', 'nearli', 'half', 'million', 'death', 'leak', 'document', 'reveal']",0
"['elderberri', 'syrup', 'protect', 'coronaviru']",0
"['g', 'acceler', 'spread', 'new', 'coronaviru']",0
"['italian', 'doctor', 'work', 'shenzhen', 'hospit', 'china', 'issu', 'seri', 'instuct', 'locat', 'treat', 'new', 'coronaviru', 'sarscov']",0
"['post', 'share', 'facebook', 'twitter', 'whatsapp', 'claim', 'region', 'govern', 'india', 'recommend', 'juic', 'bitter', 'gourd', 'veget', 'often', 'use', 'tradit', 'medicin', 'effect', 'treatment', 'novel', 'coronaviru']",0
"['hot', 'air', 'applic', 'hairdryer', 'face', 'heat', 'nostril', 'sinu', 'kill', 'novel', 'coronaviru']",0
"['state', 'impos', 'mandatori', 'leav', 'statewis', 'school', 'closur', 'due', 'coronaviru']",0
"['danish', 'politician', 'say', 'greta', 'thunberg', 'get', 'special', 'treatment', 'european', 'parliament', 'despit', 'current', 'outbreak', 'allow', 'speak']",0
"['french', 'health', 'minist', 'underestim', 'risk', 'contamin', 'franc']",0
"['second', 'version', 'coronaviru', 'spread', 'far', 'danger']",0
"['hundr', 'italian', 'famili', 'run', 'away', 'viru', 'africa']",0
"['laboratori', 'give', 'money', 'peopl', 'would', 'agre', 'infect', 'novel', 'coronaviru']",0
"['headlin', 'newspap', 'phrase', 'bolivian', 'chancellor', 'coronaviru']",0
"['peopl', 'muslim', 'commun', 'prohibit', 'visit', 'mecca', 'medina', 'avoid', 'outbreak', 'coronaviru', 'peopl', 'sanatan', 'religion', 'play', 'holi', 'crematorium', 'kashi', 'vishwanath', 'pyre']",0
"['video', 'show', 'recit', 'namaaz', 'quran', 'treatment', 'covid']",0
"['unicef', 'advis', 'certain', 'set', 'step', 'follow', 'coronaviru']",0
"['aaj', 'tak', 'news', 'report', 'chines', 'prime', 'minist', 'said', 'read', 'quran', 'offer', 'namaz', 'cure', 'covid']",0
"['avail', 'kit', 'coronaviru', 'selfdiagnosi']",0
"['avail', 'kit', 'coronaviru', 'selfdiagnosi', 'itali']",0
"['kit', 'coronaviru', 'selfdiagnosi', 'avail']",0
"['covid', 'kill', 'degre', 'celsiu']",0
"['mayor', 'skopj', 'shilegov', 'return', 'madrid', 'three', 'day', 'ago', 'govern', 'pass', 'decre', 'requir', 'passeng', 'spain', 'test', 'coronaviru', 'place', 'day', 'quarantin']",0
"['gang', 'madrid', 'pretend', 'doctor', 'steal', 'peopl', 'hous']",0
"['bill', 'coronaviru', 'test', 'us']",0
"['viral', 'claim', 'propag', 'unicef', 'messag', 'coronaviru']",0
"['coronaviru', 'caus', 'mysteri', 'vaccin', 'activ', 'distribut', 'china', 'chemtrail', 'activ', 'g']",0
"['evau', 'exam', 'postpon', 'june', 'madrid']",0
"['spanish', 'actress', 'cristina', 'pedroch', 'promis', 'show', 'breast', 'number', 'coronaviru', 'infect', 'reach', 'spain']",0
"['lysol', 'disinfect', 'coronaviru', 'show', 'viru', 'new']",0
"['doctor', 'name', 'lupita', 'yamamoto', 'lupercio', 'found', 'coronaviru', 'vaccin']",0
"['madrid', 'govern', 'announc', 'student', 'makeup', 'class', 'summer']",0
"['post', 'say', 'presid', 'trump', 'come', 'contact', 'potenti', 'coronaviru', 'suffer']",0
"['say', 'novel', 'coronaviru', 'case', 'mild']",0
"['donat', 'blood', 'us', 'get', 'novel', 'coronaviru', 'test']",0
"['hand', 'sanit', 'noth', 'coronaviru']",0
"['freshli', 'boil', 'garlic', 'water', 'cure', 'coronaviru']",0
"['depart', 'homeland', 'secur', 'offici', 'say', 'illeg', 'border', 'cross', 'may', 'spread', 'coronaviru']",0
"['nyc', 'man', 'suspect', 'coronaviru', 'drop', 'dead', 'middl', 'street']",0
"['post', 'say', 'expos', 'sun', 'two', 'hour', 'kill', 'coronaviru']",0
"['former', 'us', 'presid', 'barack', 'obama', 'set', 'antipandem', 'program', 'vulner', 'countri', 'way', 'protect', 'someth', 'like', 'coronaviru', 'know', 'trump', 'close']",0
"['coronaviru', 'clinton']",0
"['flu', 'vaccin', 'increas', 'risk', 'coronaviru', 'infect']",0
"['antibiot', 'azitromycin', 'cure', 'covid']",0
"['hold', 'breath', 'effect', 'way', 'selfdiagnos', 'covid']",0
"['coronaviru', 'actual', 'chemtrail', 'lung']",0
"['american', 'pay', 'day', 'contain']",0
"['drink', 'hot', 'tea', 'prevent', 'coronaviru', 'infect']",0
"['senegales', 'presid', 'govern', 'appear', 'mask', 'press', 'confer']",0
"['kill', 'coronaviru', 'drink', 'hot', 'drink']",0
"['first', 'patient', 'heal', 'algeria']",0
"['everybodi', 'busi', 'coronaviru', 'author', 'grlitz', 'germani', 'secretli', 'brought', 'asylum', 'seeker', 'citi']",0
"['vitamin', 'c', 'kill', 'virus']",0
"['tip', 'coronaviru', 'includ', 'hold', 'breath', 'drink', 'water']",0
"['video', 'woman', 'dress', 'like', 'chef', 'prepar', 'food', 'one', 'glove', 'blow', 'protect', 'video', 'would', 'shot', 'africa', 'covid', 'pandem']",0
"['italian', 'depart', 'civil', 'protect', 'commun', 'biocontain', 'bsl', 'introduc']",0
"['italian', 'ministri', 'interior', 'rule', 'public', 'statement', 'polic', 'check', 'peopl', 'exit', 'hous']",0
"['new', 'case', 'covid', 'regist', 'lithuania', 'peopl', 'cleans', 'bleach', 'vilniu', 'intern', 'airport', 'taken', 'small', 'tenttown', 'nearbi']",0
"['macedonian', 'coronaviru', 'patient', 'director', 'skin', 'clinic', 'wed', 'secretari', 'gener', 'social', 'democrat', 'union', 'macedonia']",0
"['fake', 'coronaviru', 'pandem', 'coverup', 'g', 'diseas']",0
"['unicef', 'advis', 'eat', 'ice', 'cream', 'reinforc', 'infect', 'new', 'coronaviru']",0
"['thiev', 'palma', 'spain', 'pretend', 'doctor', 'steal', 'peopl', 'hous']",0
"['gang', 'vitoria', 'pretend', 'doctor', 'steal', 'peopl', 'hous']",0
"['vitamin', 'c', 'warm', 'water', 'lemon', 'effect', 'way', 'prevent', 'covid']",0
"['head', 'coordin', 'emerg', 'fernando', 'simon', 'said', 'better', 'get', 'coronaviru', 'later', 'space', 'hospit']",0
"['public', 'broadcast', 'rtve', 'publish', 'map', 'coronaviru', 'case', 'spain', 'fact', 'map', 'peni', 'averag', 'size', 'differ', 'region']",0
"['class', 'cancel', 'basqu', 'countri', 'coronaviru']",0
"['region', 'govern', 'castillala', 'mancha', 'announc', 'twitter', 'close', 'school', 'april']",0
"['spanish', 'educ', 'minist', 'isabel', 'cela', 'wore', 'purpl', 'latex', 'glove', 'women', 'day', 'demonstr', 'afraid', 'coronaviru']",0
"['madrid', 'exmayor', 'manuel', 'carmena', 'coronaviru']",0
"['audio', 'whatsapp', 'head', 'cardiolog', 'gregorio', 'maran', 'hospit', 'state', 'moment', 'uncontrol', 'coronaviru', 'infect']",0
"['galicia', 'suspend', 'class', 'coronaviru']",0
"['empti', 'supermarket', 'madrid', 'measur', 'announc', 'coronaviru']",0
"['manuela', 'carmena', 'exmayor', 'madrid', 'got', 'infect', 'coronaviru']",0
"['thiev', 'madrid', 'pretend', 'doctor', 'steal', 'peopl', 'hous']",0
"['hold', 'breath', 'second', 'determin', 'covid', 'drink', 'water', 'everi', 'minut']",0
"['coronaviru', 'vaccin', 'cow', 'show', 'viru', 'behind', 'current', 'outbreak', 'new']",0
"['post', 'say', 'harvard', 'scientist', 'say', 'coronaviru', 'spread', 'fast', 'infect', 'human', 'year']",0
"['everi', 'us', 'elect', 'year', 'diseas', 'outbreak']",0
"['death', 'viru', 'outbreak', 'michigan', 'washington', 'idaho', 'north', 'dakota', 'missouri', 'mississippi']",0
"['tweet', 'say', 'daniel', 'radcliff', 'coronaviru']",0
"['monitor', 'covid', 'breath', 'test']",0
"['mexico', 'confirm', 'case', 'covid']",0
"['hold', 'breath', 'second', 'determin', 'covid', 'drink', 'water', 'everi', 'minut']",0
"['marijuana', 'cure', 'coronaviru']",0
"['danger', 'make', 'hand', 'sanit', 'home']",0
"['hold', 'breath', 'second', 'check', 'infect', 'novel', 'coronaviru']",0
"['racist', 'scene', 'chines', 'peopl', 'metro', 'belgium']",0
"['demonstr', 'chines', 'peopl', 'itali']",0
"['panic', 'scene', 'germani', 'peopl', 'rush', 'supermarket']",0
"['nose', 'run', 'dont', 'covid', 'viru', 'die', 'degre', 'celsiu', 'thererfor', 'drink', 'hot', 'water', 'tea', 'common', 'way', 'get', 'infect', 'touch', 'surfac', 'everi', 'normal', 'mask', 'filter', 'viru', 'big']",0
"['death', 'covid', 'isra', 'scientist', 'discov', 'vaccin']",0
"['china', 'suppli', 'quran', 'peopl', 'read', 'coronaviru', 'outbreak']",0
"['japanes', 'doctor', 'claim', 'drink', 'water', 'everi', 'minut', 'prevent', 'covid']",0
"['muslim', 'peopl', 'china', 'seek', 'refug', 'islam', 'read', 'quran', 'save', 'covid']",0
"['antimalaria', 'drug', 'chloroquin', 'cure', 'coronaviru']",0
"['aiim', 'indian', 'medic', 'institut', 'team', 'said', 'toddi', 'medicin', 'properti', 'cure', 'coronaviru']",0
"['arsen', 'album', 'homeopath', 'medicin', 'prevent', 'coronaviru', 'inform', 'given', 'ministri', 'ayush']",0
"['coronaviru', 'die', 'temperatur', 'degre', 'celsiu', 'per', 'unicef']",0
"['indian', 'yoga', 'guru', 'baba', 'ramdev', 'infect', 'coronaviru']",0
"['retir', 'benefit', 'reduc', 'april', 'itali']",0
"['presid', 'vucic', 'claim', 'one', 'said', 'coronaviru', 'funniest', 'viru']",0
"['malaga', 'close', 'nurseri', 'due', 'coronaviru']",0
"['neuroscientist', 'rodolfo', 'llin', 'say', 'last', 'second', 'without', 'cough', 'without', 'discomfort', 'mean', 'fibrosi', 'lung', 'therefor', 'coronaviru', 'infect']",0
"['seven', 'ambul', 'worker', 'infect', 'coronaviru', 'catalonia']",0
"['pedro', 'nchez', 'medic', 'team', 'peopl', 'take', 'care', 'sinc', 'coronaviru', 'crisi']",0
"['madrid', 'go', 'close', 'border', 'due', 'coronaviru']",0
"['audio', 'whatsapp', 'head', 'cardiolog', 'gregorio', 'maran', 'hospit', 'state', 'moment', 'uncontrol', 'coronaviru', 'infect']",0
"['coronaviru', 'found', 'toilet', 'paper']",0
"['gargl', 'salt', 'water', 'vinegar', 'kill', 'viru']",0
"['nyc', 'man', 'drop', 'dead', 'middl', 'street', 'suspect', 'coronaviru']",0
"['health', 'insur', 'industri', 'agre', 'waiv', 'copay', 'coronaviru', 'treatment']",0
"['msnbc', 'actual', 'said', 'air', 'hope', 'enough', 'peopl', 'die', 'coronaviru', 'harm', 'trump', 'reelect']",0
"['drink', 'water', 'garlic', 'boil', 'cure', 'covid']",0
"['hold', 'breath', 'second', 'dont', 'fibrosi', 'therefor', 'infect', 'pictur', 'text', 'english', 'describ', 'method']",0
"['om', 'staff', 'member', 'spread', 'coronaviru', 'purpos']",0
"['research', 'taiwan', 'provid', 'seri', 'check', 'perform', 'form', 'selfdiagnosi', 'new', 'coronaviru', 'everi', 'morn']",0
"['turmer', 'lemon', 'cure', 'coronaviru']",0
"['saint', 'luke', 'hospit', 'usa', 'say', 'consum', 'alcohol', 'reduc', 'risk', 'covid']",0
"['news', 'channel', 'suggest', 'drink', 'tulsi', 'noni', 'juic', 'help', 'prevent', 'novel', 'coronaviru']",0
"['consum', 'onion', 'salt', 'follow', 'glass', 'water', 'cure', 'coronaviru']",0
"['countri', 'affect', 'covid', 'along', 'degre', 'north', 'latitud']",0
"['indian', 'presid', 'ramnath', 'kovind', 'pour', 'gaumutra', 'cow', 'urin', 'globe', 'prevent', 'coronaviru']",0
"['worker', 'princ', 'hotel', 'mehdipatnam', 'hyderbad', 'india', 'test', 'posit', 'coronaviru']",0
"['drink', 'water', 'everi', 'minut', 'protect', 'get', 'coronaviru']",0
"['check', 'coronaviru', 'hold', 'breath', 'second']",0
"['elderli', 'peopl', 'left', 'die', 'italian', 'hospit', 'near', 'milan']",0
"['airport', 'train', 'station', 'lithuania', 'close']",0
"['covid', 'cure', 'hot', 'water', 'bake', 'soda']",0
"['doctor', 'north', 'macedonia', 'state', 'new', 'coronaviru', 'outbreak', 'conspiraci', 'human', 'conspiraci', 'pharmaceut', 'industri', 'profit', 'new', 'coronaviru', 'danger']",0
"['iranian', 'publish', 'report', 'say', 'coronaviru', 'biolog', 'warfar']",0
"['prime', 'minist', 'ana', 'brnabic', 'claim', 'number', 'respir', 'state', 'secret', 'countri']",0
"['viral', 'audio', 'whatsapp', 'doctor', 'hospit', 'fundacin', 'jimnez', 'daz', 'madrid', 'claim', 'two', 'young', 'patient', 'bad', 'condit', 'coronaviru', 'respir', 'intens', 'care', 'unit']",0
"['zamora', 'cancel', 'holi', 'week', 'due', 'coronaviru']",0
"['catalonia', 'valencia', 'aragon', 'cancel', 'class', 'school', 'colleg', 'univers', 'coronaviru', 'outbreak']",0
"['tuit', 'report', 'brazilian', 'presid', 'jair', 'bolsonaro', 'test', 'posit', 'coronaviru']",0
"['audio', 'whatsapp', 'say', 'doctor', 'two', 'nurs', 'hospit', 'icu', 'terrassa', 'barcelona']",0
"['podemo', 'spokesman', 'pablo', 'echeniqu', 'intens', 'care', 'get', 'infect', 'covid']",0
"['educ', 'ministri', 'announc', 'student', 'pass', 'actual', 'cours', 'without', 'make', 'exam', 'coronaviru']",0
"['privat', 'health', 'insur', 'public', 'worker', 'cover', 'expens', 'relat', 'coronaviru']",0
"['spain', 'exk', 'juan', 'carlo', 'coronaviru']",0
"['live', 'stream', 'infect', 'foreign', 'come', 'ukrain', 'itali', 'went', 'viral']",0
"['new', 'coronaviru', 'die', 'temperatur', 'around', 'degre', 'celsiu']",0
"['new', 'coronaviru', 'die', 'temperatur', 'degre', 'celsiu']",0
"['drink', 'alcohol', 'smoke', 'help', 'prevent', 'new', 'coronaviru', 'infect', 'organ']",0
"['trump', 'administr', 'european', 'travel', 'restrict', 'exempt', 'uk']",0
"['donald', 'trump', 'claim', 'joe', 'biden', 'charg', 'hn', 'swine', 'flu', 'epidem', 'kill', 'thousand', 'peopl', 'respons', 'one', 'worst', 'record', 'respons', 'one', 'best', 'fast', 'action', 'border', 'close', 'approv', 'rate', 'highest', 'record', 'lowest']",0
"['swine', 'flu', 'outbreak', 'biden', 'made', 'reckless', 'comment', 'unsupport', 'scienc', 'expert', 'obama', 'admin', 'clean', 'mess', 'apolog', 'ineptitud']",0
"['us', 'presidenti', 'elect', 'cancel', 'due', 'coronaviru']",0
"['australian', 'hospit', 'staff', 'roll', 'wilson', 'volleybal', 'keep', 'tom', 'hank', 'compani', 'quarantin']",0
"['former', 'controversi', 'cia', 'offic', 'said', 'coronaviru', 'made', 'lab']",0
"['say', 'tom', 'hank', 'volleybal', 'keep', 'compani', 'he', 'quarantin']",0
"['donat', 'blood', 'test', 'coronaviru']",0
"['say', 'nanci', 'pelosi', 'caught', 'tri', 'includ', 'abort', 'fund', 'bill', 'combat', 'coronaviru']",0
"['simpson', 'predict', 'tom', 'hank', 'would', 'contract', 'coronaviru']",0
"['cdc', 'detain', 'anyon', 'fever', 'indefinit', 'vaccin', 'way', 'peopl', 'could', 'get', 'detent']",0
"['covid', 'came', 'unit', 'state']",0
"['imag', 'show', 'italian', 'doctor', 'exhaust', 'sleep']",0
"['propoli', 'cure', 'covid']",0
"['secret', 'invas', 'american', 'troop', 'immun', 'covid', 'ongo', 'europ']",0
"['covid', 'humanmad', 'american', 'biolog', 'weapon']",0
"['croatian', 'presid', 'tell', 'peopl', 'buy', 'bulk', 'least', 'week']",0
"['get', 'diseas', 'gain', 'immun', 'infograph', 'mimick', 'offici', 'inform']",0
"['denmark', 'coronaviru', 'case', 'per', 'capita', 'china']",0
"['coronaviru', 'outbreak', 'china']",0
"['photo', 'show', 'full', 'vegan', 'supermarket', 'shelv', 'next', 'empti', 'one', 'caption', 'say', 'even', 'time', 'coronaviru', 'one', 'want', 'eat', 'vegan']",0
"['closur', 'school', 'franc', 'presid', 'emmanuel', 'macron', 'announc', 'class', 'next', 'summer', 'catch']",0
"['peopl', 'panick', 'covid', 'case', 'dakar', 'airport']",0
"['saddam', 'hussein', 'explain', 'coronaviru']",0
"['pictur', 'show', 'mecca', 'total', 'empti']",0
"['saddam', 'hussein', 'explain', 'coronaviru']",0
"['neutralis', 'new', 'coronaviru', 'sarscov', 'expos', 'sun', 'drink', 'hot', 'beverag', 'use', 'mask', 'effect', 'viru', 'threat', 'life', 'part', 'high', 'risk', 'group']",0
"['greek', 'govern', 'parliament', 'knew', 'new', 'coronaviru', 'pandem', 'occur', 'thu', 'summer', 'rush', 'make', 'new', 'penal', 'code', 'instruct', 'regard', 'protect', 'measur', 'case', 'diseas', 'outbreak', 'offici']",0
"['book', 'predict', 'coronaviru', 'happen']",0
"['viral', 'messag', 'list', 'fals', 'unrel', 'statement', 'coronaviru', 'fals', 'attribut', 'unit', 'nation', 'intern', 'children', 'emerg', 'fund', 'unicef']",0
"['aajtak', 'news', 'channel', 'claim', 'consum', 'herbal', 'plant', 'tulsi', 'cure', 'coronaviru']",0
"['india', 'announc', 'holiday', 'four', 'state']",0
"['israel', 'usa', 'come', 'vaccin']",0
"['indian', 'ministri', 'health', 'famili', 'welfar', 'issu', 'offic', 'memorandum', 'declar', 'compulsori', 'holiday', 'four', 'indian', 'state']",0
"['israel', 'manufactur', 'coronaviru', 'vaccin']",0
"['central', 'govern', 'announc', 'blanket', 'holiday', 'schoolscolleg', 'state', 'india']",0
"['covid', 'breed', 'rapidli', 'toilet', 'paper']",0
"['staff', 'gold', 'coast', 'hospit', 'australia', 'gift', 'volleybal', 'tom', 'hank', 'quarantin']",0
"['health', 'servic', 'ireland', 'ask', 'peopl', 'stockpil', 'food']",0
"['ireland', 'go', 'statu', 'red', 'lockdown', 'militari', 'patrol', 'street']",0
"['photo', 'claim', 'lithuanian', 'town', 'mazeikiai', 'cut', 'rest', 'countri', 'due', 'outbreak', 'covid']",0
"['facebook', 'post', 'claim', 'messag', 'stanford', 'hospit', 'give', 'advic', 'drink', 'water', 'everi', 'minut', 'order', 'prevent', 'covid']",0
"['imag', 'claim', 'hundr', 'infect', 'peopl', 'hidden', 'lithuanian', 'hospit', 'taken', 'crematorium']",0
"['advic', 'coronaviru', 'prevent', 'remedi', 'allegedli', 'stanford', 'hospit']",0
"['articl', 'italian', 'doctor', 'work', 'china', 'give', 'advic', 'avoid', 'infect']",0
"['post', 'say', 'hold', 'breath', 'tell', 'infect', 'covid']",0
"['look', 'volunt', 'infect', 'covid', 'british', 'laboratori', 'euro']",0
"['spanish', 'ministri', 'interior', 'close', 'madrid']",0
"['drink', 'hot', 'beverag', 'prevent', 'coronaviru', 'infect']",0
"['film', 'coronaviru', 'predict', 'current', 'pandem']",0
"['sex', 'help', 'prevent', 'coronaviru']",0
"['post', 'share', 'time', 'facebook', 'includ', 'video', 'woman', 'turn', 'babi', 'wipe', 'face', 'mask', 'protect', 'coronaviru']",0
"['presid', 'trump', 'covid', 'coronaviru']",0
"['mislead', 'chart', 'spread', 'facebook', 'erron', 'dub', 'new', 'coronaviru', 'least', 'deadli', 'viru']",0
"['coronaviru', 'scare', 'began', 'impeach']",0
"['supermarket', 'recal', 'coronavirusinfect', 'toilet', 'paper']",0
"['man', 'pass', 'along', 'coronaviru', 'infect', 'walmart', 'louisiana']",0
"['nyc', 'implement', 'citywid', 'quarantin']",0
"['actual', 'safest', 'time', 'fli']",0
"['drink', 'water', 'lot', 'gargl', 'warm', 'water', 'salt', 'vinegar', 'elimin', 'coronaviru']",0
"['south', 'florida', 'children', 'adult', 'must', 'remain', 'home', 'due', 'coronaviru']",0
"['say', 'new', 'york', 'time', 'expos', 'real', 'reason', 'behind', 'coronaviru', 'hype']",0
"['corpor', 'invent', 'coronaviru']",0
"['check', 'list', 'symptom', 'covid', 'regular', 'flu', 'season', 'cold', 'photo', 'compar', 'symptom', 'covid', 'regular', 'flu', 'season', 'cold', 'given', 'sourc']",0
"['quot', 'finnish', 'nation', 'health', 'author', 'januari', 'march', 'taken', 'context']",0
"['us', 'soldier', 'enter', 'eu', 'everybodi', 'busi', 'coronaviru', 'soldier', 'immun']",0
"['univers', 'hospit', 'vienna', 'found', 'ibuprofen', 'speed', 'spread', 'coronaviru']",0
"['drink', 'lot', 'water', 'gargl', 'warm', 'water', 'salt', 'vinegar', 'elimin', 'novel', 'coronaviru', 'spread', 'inform', 'save', 'someon']",0
"['eat', 'salt', 'onion', 'elimin', 'coronaviru']",0
"['husband', 'test', 'posit', 'coronaviru', 'wife', 'fled', 'bangalor', 'agra', 'india']",0
"['multipl', 'facebook', 'twitter', 'post', 'share', 'hundr', 'time', 'claim', 'world', 'health', 'organ', 'report', 'vegetarian', 'contract', 'novel', 'coronaviru']",0
"['ireland', 'go', 'full', 'lockdown']",0
"['leav', 'half', 'onion', 'home', 'catch', 'coronaviru', 'prevent', 'peopl', 'get']",0
"['american', 'soldier', 'paid', 'spread', 'covid', 'europ']",0
"['photo', 'claim', 'militari', 'vehicl', 'combat', 'covid', 'palermo', 'itali']",0
"['cuban', 'vaccin', 'cure', 'peopl', 'infect', 'new', 'coronaviru']",0
"['simpson', 'alreadi', 'predict', 'coronaviru', 'pandem']",0
"['drink', 'water', 'lemon', 'prevent', 'new', 'coronaviru']",0
"['viral', 'imag', 'differ', 'cold', 'flu', 'covid']",0
"['catalonia', 'univers', 'give', 'cours', 'credit', 'student', 'class', 'suspend']",0
"['spanish', 'home', 'offic', 'issu', 'statement', 'announc', 'complet', 'closur', 'madrid', 'basqu', 'countri', 'la', 'rioja']",0
"['felip', 'gonzalez', 'exprim', 'minist', 'spain', 'say', 'spanish', 'coalit', 'govern', 'face', 'covid', 'crisi']",0
"['current', 'coronaviru', 'manufactur', 'wuhan']",0
